Time(ms),ID,Gaze_X,Gaze_Y,Gaze_Z,TrackingObject,FixationDuration,PreviousAOI,CurrentAOI,PupilLeft,PupilRight,PupilCombined,SaccadeSpeed,HeadYaw,HeadPitch,Blink,LookAheadCarID,LookAheadCarType,LookAheadCarSpeed,Distance,LookAheadCar_PosX,LookAheadCar_PosY,LookAheadCar_PosZ
46.30,id,-42.98111,2.669845,-7.213649,HornZone_Crossing,4.106804,TestCube,HornZone_Crossing,5.059754,4.878772,4.969263,8.157352,54.00784,11.59741,False,None,None,,,,,
46.40,id,-42.98149,2.670404,-7.212944,HornZone_Crossing,4.200363,TestCube,HornZone_Crossing,5.059754,4.878772,4.969263,75.58984,53.7001,11.37947,False,None,None,,,,,
46.50,id,-42.98232,2.668765,-7.212401,HornZone_Crossing,4.304745,TestCube,HornZone_Crossing,5.059754,4.878772,4.969263,27.4917,53.33872,12.01877,False,None,None,,,,,
46.60,id,-42.98265,2.669684,-7.211626,HornZone_Crossing,4.399796,TestCube,HornZone_Crossing,5.059754,4.878772,4.969263,10.47271,53.01733,11.66006,False,None,None,,,,,
46.70,id,-42.98275,2.670994,-7.211061,HornZone_Crossing,4.50132,TestCube,HornZone_Crossing,5.077058,4.878772,4.977915,4.128874,52.81905,11.14969,False,None,None,,,,,
46.80,id,-42.98318,2.669655,-7.210931,HornZone_Crossing,4.606953,TestCube,HornZone_Crossing,5.077058,4.878772,4.977915,4.371982,52.67525,11.67153,False,None,None,,,,,
46.90,id,-42.98257,2.668393,-7.212184,HornZone_Crossing,4.698948,TestCube,HornZone_Crossing,5.077058,4.878772,4.977915,9.549267,53.20958,12.16434,False,None,None,,,,,
47.00,id,-42.98165,2.672389,-7.212073,HornZone_Crossing,4.801136,TestCube,HornZone_Crossing,5.077058,4.878772,4.977915,11.00235,53.38965,10.60705,False,None,None,,,,,
47.10,id,-42.98214,2.672146,-7.2115,HornZone_Crossing,4.90451,TestCube,HornZone_Crossing,5.077058,4.878772,4.977915,18.89774,53.09835,10.70163,False,None,None,,,,,
47.20,id,-42.98292,2.670885,-7.210871,HornZone_Crossing,5.00647,TestCube,HornZone_Crossing,5.077058,5.029681,5.05337,9.096404,52.71974,11.1923,False,None,None,,,,,
47.30,id,-42.98311,2.668567,-7.211414,HornZone_Crossing,5.099205,TestCube,HornZone_Crossing,5.077058,5.029681,5.05337,51.30535,52.84415,12.09618,False,None,None,,,,,
47.40,id,-42.98212,2.667583,-7.213098,HornZone_Crossing,5.202782,TestCube,HornZone_Crossing,5.077058,5.029681,5.05337,18.73567,53.60309,12.48098,False,None,None,,,,,
47.50,id,-42.9809,2.667446,-7.214829,HornZone_Crossing,5.301369,TestCube,HornZone_Crossing,5.077058,5.029681,5.05337,54.45613,54.43187,12.53463,False,None,None,,,,,
47.60,id,-42.98039,2.666994,-7.21572,HornZone_Crossing,5.404388,TestCube,HornZone_Crossing,5.077058,5.029681,5.05337,19.06175,54.83122,12.71157,False,None,None,,,,,
47.70,id,-42.98067,2.664688,-7.216264,HornZone_Crossing,5.508415,TestCube,HornZone_Crossing,4.72952,5.029681,4.879601,23.37901,54.9435,13.61587,False,None,None,,,,,
47.80,id,-42.98006,2.663369,-7.217712,HornZone_Crossing,5.600788,TestCube,HornZone_Crossing,4.72952,5.029681,4.879601,27.63606,55.54827,14.13492,False,None,None,,,,,
47.90,id,-42.97899,2.66449,-7.218793,HornZone_Crossing,5.706284,TestCube,HornZone_Crossing,4.72952,5.029681,4.879601,9.17894,56.13643,13.69366,False,None,None,,,,,
48.00,id,-42.97918,2.664026,-7.218705,HornZone_Crossing,5.798763,TestCube,HornZone_Crossing,4.72952,5.029681,4.879601,20.88545,56.06465,13.87636,False,None,None,,,,,
48.10,id,-42.98045,2.662255,-7.217647,HornZone_Crossing,5.907715,TestCube,HornZone_Crossing,4.72952,5.029681,4.879601,20.30466,55.43954,14.57435,False,None,None,,,,,
0.10,id,-43.108,2.663876,-7.445365,BB-002 (3),0,,BB-002 (3),-1,-1,-1,0,183.1502,13.93555,True,None,None,,,,,
0.20,id,-43.10852,2.66364,-7.445277,BB-002 (3),0.0608207,,BB-002 (3),-1,-1,-1,0,183.3546,14.02841,True,None,None,,,,,
0.30,id,-43.10939,2.663718,-7.445243,BB-002 (3),0.1481632,,BB-002 (3),-1,-1,-1,0,183.6978,13.99743,True,None,None,,,,,
0.40,id,-43.10954,2.663728,-7.445236,BB-002 (3),0.2213858,,BB-002 (3),-1,-1,-1,0,183.7567,13.99355,True,None,None,,,,,
0.50,id,-43.11021,2.663614,-7.445162,BB-002 (3),0.3206013,,BB-002 (3),-1,-1,-1,0,184.0211,14.03848,True,None,None,,,,,
0.60,id,-43.11315,2.663321,-7.444851,BB-002 (3),0.4297442,,BB-002 (3),-1,-1,-1,0,185.1876,14.15399,True,None,None,,,,,
0.70,id,-43.11731,2.663398,-7.444433,BB-002 (3),0.5284406,,BB-002 (3),-1,-1,-1,0,186.8329,14.12337,True,None,None,,,,,
0.80,id,-43.11799,2.663269,-7.444317,BB-002 (3),0.6286185,,BB-002 (3),-1,-1,-1,0,187.1052,14.17437,True,None,None,,,,,
0.90,id,-43.11832,2.663692,-7.444381,BB-002 (3),0.7288101,,BB-002 (3),-1,-1,-1,0,187.2337,14.00772,True,None,None,,,,,
1.00,id,-43.11883,2.663808,-7.444345,BB-002 (3),0.8277289,,BB-002 (3),-1,-1,-1,0,187.4319,13.9622,True,None,None,,,,,
1.10,id,-43.11845,2.663549,-7.44433,BB-002 (3),0.9244102,,BB-002 (3),-1,-1,-1,0,187.2846,14.06391,True,None,None,,,,,
1.20,id,-43.1186,2.663582,-7.444318,BB-002 (3),1.023946,,BB-002 (3),-1,-1,-1,0,187.3447,14.0509,True,None,None,,,,,
1.30,id,-43.11885,2.663686,-7.444312,BB-002 (3),1.124353,,BB-002 (3),-1,-1,-1,0,187.4412,14.0101,True,None,None,,,,,
1.40,id,-43.11882,2.663741,-7.444331,BB-002 (3),1.22526,,BB-002 (3),-1,-1,-1,0,187.4272,13.98844,True,None,None,,,,,
1.50,id,-43.11866,2.663594,-7.444314,BB-002 (3),1.326844,,BB-002 (3),-1,-1,-1,0,187.3683,14.04636,True,None,None,,,,,
1.60,id,-43.11838,2.663678,-7.444371,BB-002 (3),1.425151,,BB-002 (3),-1,-1,-1,0,187.2548,14.01342,True,None,None,,,,,
1.70,id,-43.11787,2.663621,-7.444421,BB-002 (3),1.524573,,BB-002 (3),-1,-1,-1,0,187.0518,14.03556,True,None,None,,,,,
1.80,id,-43.1175,2.663816,-7.444514,BB-002 (3),1.624619,,BB-002 (3),-1,-1,-1,0,186.9053,13.95891,True,None,None,,,,,
1.90,id,-43.11721,2.663814,-7.44455,BB-002 (3),1.72421,,BB-002 (3),-1,-1,-1,0,186.7887,13.95967,True,None,None,,,,,
2.00,id,-43.11743,2.663895,-7.444542,BB-002 (3),1.824754,,BB-002 (3),-1,-1,-1,0,186.877,13.92799,True,None,None,,,,,
2.10,id,-43.11761,2.663756,-7.444487,BB-002 (3),1.924559,,BB-002 (3),-1,-1,-1,0,186.9464,13.98244,True,None,None,,,,,
2.20,id,-43.11761,2.663803,-7.444498,BB-002 (3),2.024729,,BB-002 (3),-1,-1,-1,0,186.9477,13.96416,True,None,None,,,,,
2.30,id,-43.1176,2.663745,-7.444485,BB-002 (3),2.123979,,BB-002 (3),-1,-1,-1,0,186.9457,13.98677,True,None,None,,,,,
2.40,id,-43.11745,2.663596,-7.444466,BB-002 (3),2.22388,,BB-002 (3),-1,-1,-1,0,186.8859,14.04546,True,None,None,,,,,
2.50,id,-43.11653,2.666094,-7.44518,BB-002 (3),2.324275,,BB-002 (3),-1,-1,-1,0,186.4945,13.06409,True,None,None,,,,,
2.60,id,-43.11443,2.672251,-7.446703,BB-002 (3),2.424075,,BB-002 (3),-1,-1,-1,0,185.616,10.66091,True,None,None,,,,,
2.70,id,-43.11024,2.679963,-7.448303,BB-002 (3),2.52426,,BB-002 (3),-1,-1,-1,0,183.9472,7.676621,True,None,None,,,,,
2.80,id,-43.10486,2.685387,-7.449207,BB-002 (3),2.623736,,BB-002 (3),-1,-1,-1,0,181.8657,5.590695,True,None,None,,,,,
2.90,id,-43.10221,2.685936,-7.449323,BB-002 (3),2.723856,,BB-002 (3),-1,-1,-1,0,180.8474,5.379807,True,None,None,,,,,
3.00,id,-43.10462,2.684188,-7.449093,BB-002 (3),2.823872,,BB-002 (3),-1,-1,-1,0,181.7738,6.051162,True,None,None,,,,,
3.10,id,-43.13131,2.624373,-7.425701,BB-002 (3),3.278896,,BB-002 (3),-1,-1,-1,0,193.9844,30.27701,True,None,None,,,,,
3.20,id,-43.13107,2.624065,-7.425575,BB-002 (3),3.293606,,BB-002 (3),-1,-1,-1,0,193.8932,30.41301,True,None,None,,,,,
3.30,id,-43.13087,2.624366,-7.425804,BB-002 (3),3.305495,,BB-002 (3),-1,-1,-1,0,193.7858,30.28022,True,None,None,,,,,
3.40,id,-43.13068,2.625034,-7.42625,BB-002 (3),3.316274,,BB-002 (3),-1,-1,-1,0,193.6589,29.98509,True,None,None,,,,,
3.50,id,-43.13036,2.625713,-7.426727,BB-002 (3),3.326677,,BB-002 (3),-1,-1,-1,0,193.4716,29.68602,True,None,None,,,,,
3.60,id,-43.12099,2.629779,-7.430876,BB-002 (3),3.453732,,BB-002 (3),-1,-1,-1,0,189.1097,27.91376,True,None,None,,,,,
3.70,id,-43.11072,2.637383,-7.435884,BB-002 (3),3.52612,,BB-002 (3),-1,-1,-1,0,184.5097,24.67343,True,None,None,,,,,
3.80,id,-43.09739,2.643443,-7.438905,BB-002 (3),3.626162,,BB-002 (3),-1,-1,-1,0,178.924,22.15083,True,None,None,,,,,
3.90,id,-43.09785,2.638335,-7.436722,BB-002 (3),3.725915,,BB-002 (3),-1,-1,-1,0,179.0968,24.2739,True,None,None,,,,,
4.00,id,-43.10862,2.640945,-7.437616,BB-002 (3),3.826123,,BB-002 (3),7.118745,-1,3.059372,508.427,183.585,23.18503,True,None,None,,,,,
4.10,id,-43.10644,2.647878,-7.440506,None,0,BB-002 (3),None,7.118745,7.32127,7.220008,433.3451,182.6236,20.33343,False,None,None,,,,,
4.20,id,-43.10347,2.659583,-7.444411,None,0.09950924,BB-002 (3),None,7.118745,7.32127,7.220008,74.81718,181.3762,15.6312,False,None,None,,,,,
4.30,id,-43.10284,2.671119,-7.447166,None,0.1994476,BB-002 (3),None,7.118745,7.32127,7.220008,47.6746,181.1053,11.101,False,None,None,,,,,
4.40,id,-43.10365,2.683643,-7.449061,None,0.2998748,BB-002 (3),None,7.118745,7.32127,7.220008,56.10542,181.4017,6.260297,False,None,None,,,,,
4.50,id,-43.10189,2.693964,-7.449867,EB-004,0,None,EB-004,7.118745,7.32127,7.220008,59.9916,180.7223,2.306254,False,None,None,,,,,
4.60,id,-43.0976,2.699701,-7.449981,None,0,EB-004,None,8.575974,8.710755,8.643365,23.32381,179.0801,0.1144384,False,None,None,,,,,
4.70,id,-43.09487,2.69914,-7.44991,None,0.1004591,EB-004,None,8.599854,9.126442,8.863148,33.8046,178.0387,0.328616,False,None,None,,,,,
4.80,id,-43.09781,2.69356,-7.449846,None,0.1994171,EB-004,None,4.73559,5.227964,4.981777,113.91,179.1604,2.460691,False,None,None,,,,,
4.90,id,-43.09349,2.684314,-7.449036,None,0.299315,EB-004,None,4.943513,5.241541,5.092527,45.77794,177.4967,6.002635,False,None,None,,,,,
5.00,id,-43.09627,2.677242,-7.448216,None,0.3997698,EB-004,None,5.017779,5.207816,5.112798,58.86536,178.5575,8.726655,False,None,None,,,,,
5.10,id,-43.09987,2.676401,-7.448132,EB-004,0,None,EB-004,5.351534,5.539268,5.445401,32.08605,179.9499,9.051934,False,None,None,,,,,
5.20,id,-43.10556,2.674078,-7.447639,EB-004,0.1000466,None,EB-004,5.264891,5.405073,5.334982,10.27265,182.1558,9.951307,False,None,None,,,,,
5.30,id,-43.12234,2.67409,-7.446047,None,0,EB-004,None,5.01433,5.366827,5.190578,216.2708,188.6961,9.946604,False,None,None,,,,,
5.40,id,-43.12975,2.67266,-7.444458,None,0.1003032,EB-004,None,4.753927,5.433189,5.093558,37.51746,191.6342,10.50169,False,None,None,,,,,
5.50,id,-43.12818,2.671283,-7.444504,None,0.200264,EB-004,None,5.213023,5.364344,5.288683,93.32639,191.0334,11.03734,False,None,None,,,,,
5.60,id,-43.12185,2.670725,-7.445484,None,0.3002806,EB-004,None,-1,-1,-1,98.04153,188.5419,11.25461,False,None,None,,,,,
5.70,id,-43.11695,2.669446,-7.445874,None,0.4003634,EB-004,None,4.795176,5.331958,5.063567,11.20941,186.6278,11.75293,False,None,None,,,,,
5.80,id,-43.11591,2.665659,-7.445147,None,0.4998584,EB-004,None,4.254691,5.120808,4.68775,109.7273,186.2564,13.23479,False,None,None,,,,,
